lead_id,first_name,last_name,email,company,job_title,industry,company_size_bucket,country,lead_source,status,created_at,lead_score_baseline,converted,estimated_deal_size
2581,Erik,Hicks,angela33@example.org,"Castillo, Webb and Johnson",Project Manager,Consulting,50-100,French Southern Territories,Website Form,Demo Scheduled,2025-07-12 08:58:51.745207,65.6,0,15000
2574,Ronald,Simmons,cassie14@example.org,Burke Ltd,Director of IT,Technology,251-500,Antarctica (the territory South of 60 deg S),Content Download,New,2025-07-12 11:41:55.745207,59.2,0,10000
2571,Amy,Frank,rushtheodore@example.org,"Jones, Thomas and Powell",VP Engineering,Professional Services,50-100,India,Content Download,Contacted,2025-07-12 18:11:34.745207,60.6,0,18000
3767,Debbie,Blankenship,michael24@example.net,Lopez PLC,COO,Manufacturing,101-250,Montserrat,Website Form,Qualified,2025-07-12 19:34:55.745207,45.4,0,18000
3627,Ivan,Martin,arianakent@example.org,Daniel Group,CTO,Manufacturing,50-100,Malta,Website Form,Proposal Sent,2025-07-12 19:44:02.745207,47.5,0,15000
3718,Sarah,Brooks,colemancindy@example.org,"Smith, Henderson and Young",CTO,Technology,50-100,Ecuador,Content Download,Proposal Sent,2025-07-12 21:10:33.745207,94.6,0,12000
2369,Charles,Morton,xmeyer@example.org,White-Shepherd,VP Engineering,Manufacturing,101-250,Kiribati,Website Form,New,2025-07-12 23:10:20.745207,43.3,0,15000
1822,Robert,Gonzalez,twilcox@example.org,"Huerta, Anderson and Smith",Project Manager,Marketing Agency,50-100,British Indian Ocean Territory (Chagos Archipelago),Website Form,New,2025-07-13 04:27:59.745207,61.2,0,12000
3186,Dean,Benson,gail34@example.net,"Mcgee, Cooper and Davis",CTO,Consulting,101-250,Mongolia,Webinar,Proposal Sent,2025-07-13 06:19:11.745207,80.0,0,18000
1102,Randall,Nash,gomezbrittany@example.net,Zimmerman-Hines,VP Engineering,Healthcare,50-100,Mali,Referral,Contacted,2025-07-13 06:33:08.745207,16.6,0,15000
3736,Angela,Lee,sswanson@example.org,Adams-Flores,Project Manager,Professional Services,101-250,San Marino,Trade Show,New,2025-07-13 08:48:16.745207,58.2,0,12000
3501,Tami,Bass,annroberts@example.com,Saunders LLC,VP Engineering,Healthcare,101-250,Australia,Website Form,Proposal Sent,2025-07-13 09:16:37.745207,77.7,0,10000
4230,William,Herrera,matthew27@example.com,Brooks LLC,Head of Operations,Manufacturing,50-100,Ecuador,Trade Show,Demo Scheduled,2025-07-13 10:14:30.745207,60.1,0,15000
3616,Sandra,Santos,dmartinez@example.net,"Wiley, Robinson and Duncan",COO,Technology,101-250,Martinique,Content Download,Qualified,2025-07-13 11:07:36.745207,71.0,0,18000
3961,Christina,Young,ljohnson@example.org,"Rivera, Anderson and Patel",COO,Professional Services,251-500,Kiribati,Content Download,Qualified,2025-07-13 14:33:26.745207,49.0,0,15000
2277,Thomas,Carpenter,tspencer@example.com,Kline-Dunn,COO,Professional Services,101-250,Brazil,Referral,New,2025-07-13 15:53:41.745207,70.2,0,15000
4572,Alexander,Lee,jennifermejia@example.com,"Lee, Edwards and Crawford",Director of IT,Manufacturing,251-500,Mali,Referral,Negotiation,2025-07-13 19:05:34.745207,55.5,0,18000
97,Edward,Wallace,todd02@example.org,"Robinson, Villarreal and Jones",Project Manager,Marketing Agency,251-500,Rwanda,Content Download,Contacted,2025-07-13 22:32:43.745207,64.4,0,18000
4640,David,Reed,ycordova@example.net,Russell-Garcia,Project Manager,Professional Services,251-500,Moldova,Trade Show,Contacted,2025-07-14 00:51:54.745207,17.5,0,20000
2915,Randy,Taylor,williamstracie@example.net,Clark Group,CTO,Manufacturing,50-100,Iceland,Content Download,Negotiation,2025-07-14 01:28:27.745207,70.3,0,20000
1778,Jonathan,Peterson,nbeck@example.com,Yoder-Martinez,COO,Technology,101-250,Dominican Republic,Content Download,Contacted,2025-07-14 03:28:15.745207,59.4,0,20000
1850,Johnny,Cabrera,sophiaboyle@example.org,Weeks-Wright,CTO,Manufacturing,101-250,Cocos (Keeling) Islands,Website Form,Contacted,2025-07-14 04:04:30.745207,66.4,0,20000
3636,Joshua,Moore,todd07@example.net,Robinson-Brown,Head of Operations,Technology,251-500,San Marino,Website Form,New,2025-07-14 06:05:08.745207,64.0,0,18000
19,Stephen,Adams,heathersimmons@example.org,Hunter-Schmidt,COO,Marketing Agency,251-500,Congo,Website Form,New,2025-07-14 06:18:23.745207,46.4,0,20000
172,Cory,Campbell,grimeshayley@example.com,Davenport Ltd,Head of Operations,Healthcare,251-500,Saint Pierre and Miquelon,Content Download,Contacted,2025-07-14 06:59:47.745207,47.8,0,20000
993,Maurice,Lyons,ellismichelle@example.com,Ramirez-Acevedo,Project Manager,Manufacturing,101-250,Nepal,Content Download,Contacted,2025-07-14 08:36:18.745207,56.3,0,10000
1209,Craig,Allen,angela06@example.net,Garcia-Mason,VP Engineering,Technology,101-250,Argentina,Content Download,Qualified,2025-07-14 08:44:45.745207,39.0,0,10000
3990,Sarah,Chen,hwest@example.com,Williams-Suarez,COO,Consulting,50-100,South Africa,Trade Show,Proposal Sent,2025-07-14 13:52:38.745207,48.4,0,18000
3361,Sonya,Hernandez,drakemichael@example.org,Anderson Inc,VP Engineering,Technology,251-500,Georgia,Website Form,Closed Lost,2025-07-14 14:53:26.745207,42.7,0,20000
3001,Vincent,Wagner,butlerchristina@example.org,"Pratt, Wood and Serrano",CTO,Manufacturing,50-100,Gambia,Referral,Proposal Sent,2025-07-14 18:33:35.745207,31.4,0,15000
2119,Danielle,Harris,lawrence98@example.net,Miller PLC,Head of Operations,Technology,251-500,Syrian Arab Republic,Website Form,Demo Scheduled,2025-07-14 18:53:07.745207,21.6,0,15000
545,Victoria,Johnson,sarahnash@example.net,Perez PLC,COO,Consulting,50-100,Nicaragua,Website Form,Contacted,2025-07-14 20:18:58.745207,22.9,0,15000
2926,Cameron,Clay,griffinjustin@example.org,Jenkins and Sons,COO,Marketing Agency,101-250,Faroe Islands,Website Form,Contacted,2025-07-14 21:01:35.745207,63.8,0,20000
1256,George,Brooks,lindseylacey@example.com,Shaffer-Jensen,VP Engineering,Healthcare,50-100,Malaysia,Website Form,New,2025-07-14 21:49:56.745207,41.9,0,20000
3678,Jeffrey,Lewis,dharris@example.org,"Parsons, Weaver and Murphy",VP Engineering,Marketing Agency,101-250,San Marino,Website Form,Demo Scheduled,2025-07-15 00:17:02.745207,57.7,0,10000
2984,Christopher,Mclaughlin,ucarpenter@example.org,Mitchell PLC,Project Manager,Technology,251-500,El Salvador,Trade Show,Contacted,2025-07-15 01:30:34.745207,64.3,0,18000
3931,Jeanette,Young,carlos08@example.com,Sharp-Jones,CTO,Healthcare,50-100,Nepal,Content Download,Contacted,2025-07-15 04:00:20.745207,70.1,0,18000
1206,Amanda,Kerr,alec72@example.org,"Green, Johnson and Wolfe",Director of IT,Manufacturing,50-100,Mexico,Content Download,New,2025-07-15 06:39:40.745207,60.6,0,20000
4342,Nichole,David,bdaniel@example.net,"Flores, Williams and Blankenship",VP Engineering,Technology,50-100,Kiribati,Content Download,New,2025-07-15 08:48:10.745207,62.9,0,15000
3907,William,Morris,scottchad@example.net,Myers-Carey,COO,Consulting,251-500,Macao,Website Form,Qualified,2025-07-15 09:05:42.745207,79.9,0,12000
1935,Ashley,King,sharonnelson@example.org,Townsend LLC,Head of Operations,Professional Services,251-500,Greece,Content Download,Contacted,2025-07-15 10:51:47.745207,99.7,0,10000
4374,Gerald,White,davisangela@example.com,"Morse, Powell and Jones",VP Engineering,Manufacturing,50-100,Ecuador,Webinar,Contacted,2025-07-15 13:21:22.745207,62.0,0,12000
396,Natalie,Weaver,hlong@example.com,"Chan, Chapman and Fowler",Director of IT,Technology,50-100,Ethiopia,Content Download,Contacted,2025-07-15 15:39:02.745207,53.0,0,12000
3356,Clinton,Jacobs,katrina23@example.com,Molina Inc,Director of IT,Professional Services,101-250,Guam,Webinar,Qualified,2025-07-15 16:17:08.745207,57.5,0,20000
4403,Stephanie,Taylor,jennifer70@example.net,"Atkins, Brown and Matthews",CTO,Marketing Agency,251-500,Guyana,Content Download,New,2025-07-15 17:06:55.745207,46.8,0,20000
4004,Natasha,Cox,valenciathomas@example.org,"Juarez, Harmon and Nelson",COO,Professional Services,50-100,Jersey,Website Form,Demo Scheduled,2025-07-15 17:41:27.745207,67.1,0,10000
3601,Brian,Clark,cathymurphy@example.org,"Lee, Howe and Gonzalez",Director of IT,Healthcare,251-500,United Kingdom,Website Form,New,2025-07-15 18:14:12.745207,47.6,0,18000
4116,Rick,Alvarez,iharrison@example.net,Mitchell-Baker,Director of IT,Technology,101-250,Latvia,Website Form,Contacted,2025-07-15 18:34:30.745207,54.4,0,10000
1915,Raymond,Hart,pinedawillie@example.net,"Baker, Woods and Cooper",Head of Operations,Healthcare,50-100,Finland,Content Download,Qualified,2025-07-15 19:01:24.745207,33.0,0,15000
4866,David,Higgins,emily82@example.net,Carpenter-Gomez,VP Engineering,Professional Services,50-100,Chile,Content Download,Contacted,2025-07-15 21:00:00.745207,34.7,0,20000
1030,Joshua,Barber,smontgomery@example.com,Green-Hardy,COO,Marketing Agency,101-250,Congo,Referral,New,2025-07-15 22:08:13.745207,44.7,0,18000
4639,Bryan,Short,jacobmahoney@example.com,"Rodriguez, Wallace and Quinn",CTO,Manufacturing,101-250,Luxembourg,Referral,Demo Scheduled,2025-07-15 22:19:23.745207,29.7,0,18000
2394,Ellen,Bell,vyu@example.org,Barker LLC,COO,Manufacturing,251-500,Portugal,Content Download,Qualified,2025-07-15 23:07:17.745207,50.2,0,12000
486,Thomas,Abbott,tiffany37@example.com,Porter-Sellers,Director of IT,Professional Services,251-500,Anguilla,Website Form,Contacted,2025-07-15 23:07:33.745207,38.7,0,10000
2772,Daniel,Mann,alexandra52@example.org,"Blair, Allen and Galloway",Project Manager,Healthcare,50-100,Montenegro,Referral,New,2025-07-16 04:14:38.745207,48.8,0,20000
1143,Ronald,Martin,kristin38@example.org,"Reed, Spencer and Warner",CTO,Consulting,101-250,Brazil,Website Form,New,2025-07-16 04:40:28.745207,57.7,0,10000
263,Martha,Wang,johndaniels@example.com,Massey Inc,Director of IT,Consulting,101-250,Senegal,Website Form,New,2025-07-16 06:59:24.745207,11.4,0,18000
1516,Monica,Snyder,millererik@example.org,"Brown, Lambert and Munoz",CTO,Manufacturing,50-100,Greenland,Content Download,Qualified,2025-07-16 07:01:40.745207,58.2,0,10000
1659,Shawn,Ellis,lori18@example.net,Ayala PLC,Project Manager,Manufacturing,251-500,Spain,Website Form,Qualified,2025-07-16 08:26:14.745207,44.9,0,18000
3441,Kathy,Johnson,melissahoover@example.org,Mooney-Chan,VP Engineering,Manufacturing,251-500,Samoa,Webinar,Qualified,2025-07-16 08:29:11.745207,62.2,0,10000
3017,Samuel,Jefferson,josephgarrett@example.net,"Jones, Jordan and Taylor",Project Manager,Healthcare,251-500,Ecuador,Webinar,Negotiation,2025-07-16 13:01:24.745207,37.2,0,18000
698,Kenneth,Blake,mreynolds@example.net,Brown-Petersen,VP Engineering,Technology,251-500,Madagascar,Referral,Demo Scheduled,2025-07-16 14:48:35.745207,41.2,0,20000
4127,Sara,Ferrell,parkermatthew@example.net,Randall and Sons,Director of IT,Healthcare,251-500,Bahrain,Content Download,Contacted,2025-07-16 15:08:29.745207,46.8,0,10000
3984,Jason,Ramirez,sandranelson@example.net,Ryan-Jackson,VP Engineering,Manufacturing,251-500,Armenia,Referral,Contacted,2025-07-16 15:41:21.745207,43.1,0,15000
494,Thomas,Harrell,richardhunt@example.org,"Murillo, Harper and Anderson",Project Manager,Manufacturing,50-100,New Zealand,Content Download,Proposal Sent,2025-07-16 17:21:06.745207,47.1,0,20000
345,Julie,Morales,amber82@example.net,Gallegos-Scott,Head of Operations,Consulting,50-100,Mexico,Webinar,Proposal Sent,2025-07-16 17:24:44.745207,52.9,0,18000
2225,Michael,Shepherd,kyle79@example.com,"Pena, Ward and Jimenez",Head of Operations,Marketing Agency,251-500,Slovenia,Website Form,Qualified,2025-07-16 17:25:51.745207,50.3,0,10000
3662,Ryan,Lopez,elizabeth92@example.net,Molina-Key,CTO,Professional Services,251-500,Afghanistan,Webinar,Negotiation,2025-07-16 18:12:10.745207,49.1,0,15000
45,Alison,Lewis,thomascharles@example.net,Hunt-Klein,Head of Operations,Healthcare,50-100,Guinea-Bissau,Trade Show,New,2025-07-16 18:14:55.745207,37.8,0,20000
4222,Tiffany,Reed,brianwillis@example.net,"Haas, Miller and Hess",Project Manager,Manufacturing,50-100,Germany,Content Download,New,2025-07-16 18:39:32.745207,72.7,0,20000
415,Melissa,Evans,amy73@example.com,Novak PLC,COO,Healthcare,50-100,Greece,Content Download,Demo Scheduled,2025-07-16 19:28:11.745207,65.0,0,12000
3249,Paul,Hall,xallen@example.net,Hines-Lane,Director of IT,Manufacturing,101-250,Cambodia,Webinar,New,2025-07-16 23:08:02.745207,63.4,0,18000
3839,Carla,Wells,isaac29@example.net,Chapman PLC,COO,Marketing Agency,251-500,Egypt,Referral,Qualified,2025-07-16 23:21:20.745207,45.5,0,20000
3547,Lisa,Zamora,perkinsteresa@example.org,Rogers-Brown,COO,Manufacturing,50-100,Estonia,Webinar,Contacted,2025-07-17 00:26:00.745207,70.3,0,15000
3954,Mark,King,wilsonlisa@example.net,Clark Ltd,Head of Operations,Manufacturing,251-500,United Kingdom,Cold Outreach,Qualified,2025-07-17 02:18:08.745207,68.6,0,12000
2121,Riley,Phillips,sheila58@example.org,Williams Ltd,Project Manager,Manufacturing,101-250,China,Content Download,New,2025-07-17 02:58:17.745207,96.2,0,18000
1574,Elizabeth,Hill,andrew98@example.com,Arnold Ltd,Project Manager,Marketing Agency,50-100,Svalbard & Jan Mayen Islands,Content Download,New,2025-07-17 05:12:24.745207,39.7,0,20000
3566,Brett,Wall,gregory90@example.org,"Reeves, Kirby and Gonzalez",CTO,Marketing Agency,50-100,Malawi,Webinar,Closed Won,2025-07-17 07:32:47.745207,60.8,1,15000
2222,Jessica,Skinner,dennisoliver@example.org,"Wheeler, Harris and Stewart",Project Manager,Marketing Agency,50-100,Qatar,Cold Outreach,Closed Lost,2025-07-17 08:38:26.745207,50.3,0,15000
61,Eric,Vasquez,greenjonathan@example.net,Montes-Johnson,COO,Marketing Agency,101-250,Saint Pierre and Miquelon,Website Form,Contacted,2025-07-17 08:56:27.745207,52.8,0,20000
3836,Sydney,Riley,oanderson@example.com,Obrien-Newman,Director of IT,Consulting,251-500,Antigua and Barbuda,Website Form,New,2025-07-17 09:19:18.745207,54.0,0,15000
3328,Erica,Parrish,stacymoore@example.com,"Zhang, Banks and Beasley",Head of Operations,Consulting,251-500,Finland,Website Form,Closed Won,2025-07-17 09:38:57.745207,51.2,1,12000
4095,Janice,Kerr,pwood@example.net,"Reynolds, Jordan and Parrish",VP Engineering,Consulting,101-250,Nicaragua,Website Form,Proposal Sent,2025-07-17 10:37:52.745207,78.5,0,12000
839,Sylvia,Perez,kennethandrews@example.org,Mitchell Inc,COO,Marketing Agency,101-250,Barbados,Referral,Qualified,2025-07-17 11:14:25.745207,74.8,0,10000
1856,Jessica,Ryan,grahammatthew@example.com,Rodriguez-Alvarado,CTO,Manufacturing,50-100,French Southern Territories,Website Form,New,2025-07-17 11:22:44.745207,49.9,0,20000
2586,Jacob,Lopez,zachary80@example.org,"Anderson, Henderson and Fisher",Head of Operations,Professional Services,251-500,Montserrat,Content Download,Demo Scheduled,2025-07-17 12:09:55.745207,50.6,0,20000
102,Sara,Herrera,amanda26@example.com,Maldonado and Sons,Head of Operations,Manufacturing,50-100,Seychelles,Webinar,New,2025-07-17 14:59:32.745207,53.7,0,15000
2986,Daniel,Walker,johnkelly@example.org,Harris-Johnson,Head of Operations,Marketing Agency,50-100,Marshall Islands,Content Download,Demo Scheduled,2025-07-17 15:52:59.745207,45.6,0,15000
1082,Kristin,George,jaybarnes@example.net,Rodgers PLC,Head of Operations,Healthcare,50-100,Guinea,Website Form,New,2025-07-17 17:40:04.745207,54.8,0,12000
3576,Rodney,Monroe,bgomez@example.net,Jordan Ltd,Director of IT,Healthcare,50-100,Iraq,Website Form,Contacted,2025-07-17 19:10:09.745207,64.3,0,20000
2886,Marissa,Day,hmercado@example.org,Torres and Sons,Project Manager,Marketing Agency,50-100,Samoa,Referral,New,2025-07-17 22:02:39.745207,52.5,0,10000
189,Brittany,Parker,burnettandrew@example.com,Ellis PLC,CTO,Technology,101-250,Kuwait,Referral,Demo Scheduled,2025-07-17 22:10:04.745207,47.3,0,10000
4615,Kimberly,Brown,adrian08@example.org,"Proctor, Sullivan and Guerra",Director of IT,Technology,101-250,Bosnia and Herzegovina,Website Form,Contacted,2025-07-17 22:58:07.745207,60.8,0,12000
1211,Kelly,Griffith,jmccarthy@example.org,Baker PLC,COO,Healthcare,50-100,Bahrain,Website Form,Qualified,2025-07-18 00:28:12.745207,41.3,0,20000
1759,Deborah,Edwards,maxmeyer@example.com,Cooper Inc,Director of IT,Technology,50-100,Latvia,Website Form,New,2025-07-18 01:40:26.745207,84.2,0,12000
4614,Jessica,Brown,chansen@example.net,Mcgee PLC,Head of Operations,Technology,251-500,Gibraltar,Website Form,Contacted,2025-07-18 05:16:56.745207,52.3,0,12000
2797,Jeffrey,Thomas,allenlisa@example.org,"Lang, Padilla and Christensen",Head of Operations,Consulting,50-100,Cambodia,Website Form,Proposal Sent,2025-07-18 06:44:25.745207,68.6,0,15000
863,Timothy,Jones,deborahwilliams@example.org,Castro LLC,VP Engineering,Consulting,251-500,Cape Verde,Webinar,Demo Scheduled,2025-07-18 07:49:03.745207,83.2,0,18000
4124,Michael,Miles,ulivingston@example.com,Barnes Ltd,Director of IT,Consulting,251-500,Belarus,Content Download,Contacted,2025-07-18 08:14:14.745207,63.1,0,10000
3680,Larry,Roberts,fstephens@example.org,Flores Ltd,Director of IT,Healthcare,50-100,Tunisia,Website Form,New,2025-07-18 09:07:44.745207,58.7,0,12000
3628,Jacqueline,Moore,bennettmichelle@example.net,"Daniel, Hunt and Porter",VP Engineering,Marketing Agency,50-100,United Kingdom,Website Form,New,2025-07-18 10:37:48.745207,71.5,0,12000
4840,Martha,Ford,rachel69@example.com,"Adams, Floyd and Perry",Project Manager,Healthcare,251-500,Congo,Content Download,Contacted,2025-07-18 12:18:49.745207,50.2,0,15000
3637,Jamie,Lewis,ismith@example.org,"Hall, Hill and Smith",Head of Operations,Manufacturing,101-250,Liberia,Cold Outreach,Qualified,2025-07-18 12:51:23.745207,54.9,0,15000
1571,Nancy,Griffith,lynchjohnny@example.net,Tyler-Sanchez,Director of IT,Manufacturing,50-100,Cook Islands,Website Form,Closed Lost,2025-07-18 13:21:02.745207,71.9,0,12000
2729,Megan,Strickland,tlee@example.net,Williamson Inc,Head of Operations,Marketing Agency,50-100,Cape Verde,Website Form,Proposal Sent,2025-07-18 14:55:17.745207,48.9,0,15000
504,Kristy,Moore,cynthiaphillips@example.org,Russell Inc,COO,Technology,251-500,Malta,Website Form,Contacted,2025-07-19 01:47:54.745207,68.4,0,12000
1772,Christopher,Robertson,xgill@example.com,Soto-Freeman,Director of IT,Manufacturing,251-500,Mexico,Website Form,Qualified,2025-07-19 05:57:01.745207,85.4,0,15000
1554,Stephanie,Mann,amandalawson@example.net,Love Inc,Director of IT,Technology,50-100,Sudan,Website Form,Demo Scheduled,2025-07-19 08:12:07.745207,47.6,0,12000
2582,Jonathan,Fitzgerald,lance33@example.com,Weeks and Sons,CTO,Manufacturing,101-250,Burkina Faso,Website Form,Demo Scheduled,2025-07-19 09:57:35.745207,65.8,0,20000
855,William,Bishop,hroberts@example.com,Reynolds-Fletcher,VP Engineering,Manufacturing,251-500,South Georgia and the South Sandwich Islands,Website Form,Qualified,2025-07-19 11:00:04.745207,81.3,0,10000
1962,Martin,Hernandez,gregory75@example.net,Hughes-Kemp,Head of Operations,Professional Services,101-250,Mali,Referral,Qualified,2025-07-19 15:29:02.745207,64.3,0,12000
1002,Christopher,Kramer,cherylshields@example.com,Gonzalez LLC,Head of Operations,Consulting,101-250,Togo,Website Form,New,2025-07-19 18:38:41.745207,73.9,0,18000
2933,Sarah,Smith,wallacejohn@example.com,Hunt-Clark,Director of IT,Professional Services,50-100,Guadeloupe,Referral,Qualified,2025-07-19 19:20:24.745207,46.7,0,20000
4798,Jermaine,Donovan,ethan07@example.org,Stanley-Castillo,Project Manager,Marketing Agency,101-250,Togo,Webinar,Qualified,2025-07-19 19:41:11.745207,30.8,0,18000
752,Cindy,Graham,timothy70@example.com,Fitzgerald Ltd,Project Manager,Professional Services,101-250,British Indian Ocean Territory (Chagos Archipelago),Cold Outreach,Qualified,2025-07-19 20:38:22.745207,39.7,0,18000
2158,Cameron,Thompson,campbellkevin@example.net,Cisneros-Walsh,CTO,Marketing Agency,101-250,Kuwait,Referral,Contacted,2025-07-19 21:27:43.745207,55.2,0,20000
4876,Jacqueline,Smith,spencerwilliam@example.org,Scott PLC,Director of IT,Manufacturing,251-500,Singapore,Webinar,New,2025-07-19 22:37:21.745207,44.8,0,20000
3071,Cheryl,Sullivan,jenniferjones@example.org,"Strong, Wilson and Gonzalez",VP Engineering,Technology,101-250,Fiji,Content Download,New,2025-07-20 04:24:22.745207,41.0,0,18000
1885,Christine,Baker,michaelamorgan@example.org,Spencer PLC,Project Manager,Marketing Agency,101-250,Iraq,Webinar,Negotiation,2025-07-20 05:10:25.745207,59.6,0,10000
755,Adam,Spencer,adam06@example.net,Patel PLC,Project Manager,Professional Services,251-500,Kazakhstan,Content Download,Contacted,2025-07-20 06:51:48.745207,45.8,0,12000
617,Michael,Sanchez,ashleygiles@example.net,Hayes-Craig,Head of Operations,Marketing Agency,251-500,Afghanistan,Content Download,New,2025-07-20 08:12:26.745207,61.6,0,12000
2976,Sheri,Peterson,paynesherry@example.net,Phillips Inc,Director of IT,Marketing Agency,251-500,Tanzania,Content Download,Qualified,2025-07-20 10:10:09.745207,61.6,0,10000
108,Brandi,Jones,briansantiago@example.org,Arnold Inc,Head of Operations,Professional Services,251-500,Ecuador,Webinar,Qualified,2025-07-20 11:10:49.745207,62.6,0,12000
1358,Anthony,Rodriguez,kimberlyday@example.net,Miller-Smith,Project Manager,Consulting,101-250,Christmas Island,Content Download,Proposal Sent,2025-07-20 13:53:13.745207,65.9,0,10000
3681,Joel,Carter,beanmorgan@example.com,Alexander-Gibson,Project Manager,Technology,101-250,Cook Islands,Webinar,Contacted,2025-07-20 18:30:15.745207,43.2,0,15000
304,Anthony,Nelson,tclark@example.com,Sampson-Gonzalez,CTO,Healthcare,251-500,Mauritania,Content Download,Contacted,2025-07-20 20:17:32.745207,69.2,0,10000
3190,David,Gilmore,scottdavis@example.org,Phillips-Sullivan,CTO,Technology,101-250,South Georgia and the South Sandwich Islands,Content Download,Demo Scheduled,2025-07-20 22:47:17.745207,87.4,0,15000
333,Susan,Castro,mollymoore@example.net,"Torres, Christensen and Harrington",Head of Operations,Healthcare,101-250,Sao Tome and Principe,Website Form,Proposal Sent,2025-07-21 00:00:01.745207,61.1,0,18000
2510,Susan,Ochoa,qpham@example.com,Sanchez Inc,Director of IT,Healthcare,251-500,Rwanda,Content Download,Contacted,2025-07-21 00:11:25.745207,40.2,0,18000
4654,Heather,Cunningham,brianrich@example.org,Hall Group,Head of Operations,Technology,101-250,Mali,Trade Show,Proposal Sent,2025-07-21 04:33:24.745207,69.4,0,20000
489,Katherine,Lowe,oibarra@example.org,"Gross, Martinez and Ford",Head of Operations,Healthcare,101-250,Morocco,Content Download,Proposal Sent,2025-07-21 04:56:54.745207,85.3,0,20000
4694,Amy,Baker,ztorres@example.org,"Jones, Mcbride and Todd",Head of Operations,Healthcare,50-100,Vietnam,Webinar,Qualified,2025-07-21 05:07:55.745207,67.9,0,10000
357,Sean,Wilson,kristacrawford@example.org,Miller-Brown,Head of Operations,Professional Services,50-100,Guadeloupe,Website Form,Contacted,2025-07-21 06:40:10.745207,59.7,0,18000
4011,Katelyn,Smith,jessicakelley@example.net,Griffin-Mccarty,Head of Operations,Technology,101-250,Iraq,Cold Outreach,Qualified,2025-07-21 11:46:23.745207,60.3,0,20000
4121,Jacqueline,Fields,taylorkurt@example.com,Henry Ltd,CTO,Consulting,251-500,Albania,Content Download,Contacted,2025-07-21 17:56:40.745207,50.9,0,12000
4273,Calvin,Kelly,kyleho@example.net,Sanchez Group,CTO,Technology,101-250,Djibouti,Referral,New,2025-07-21 18:10:17.745207,39.6,0,20000
468,Amy,Neal,jeffrey58@example.com,Wells-Maynard,Project Manager,Professional Services,50-100,Chad,Content Download,New,2025-07-21 20:52:08.745207,71.4,0,10000
212,Tina,Dean,jamesroberson@example.org,Anderson Group,VP Engineering,Professional Services,101-250,Belarus,Trade Show,Contacted,2025-07-21 21:02:25.745207,77.0,0,12000
2801,Alexa,Carey,santanaroberto@example.org,"Norman, Davis and Mcknight",Director of IT,Professional Services,251-500,Ireland,Webinar,New,2025-07-21 22:15:00.745207,62.8,0,18000
428,Ryan,Mendoza,cindy28@example.com,Maxwell LLC,VP Engineering,Technology,50-100,Lao People's Democratic Republic,Webinar,Proposal Sent,2025-07-22 06:24:20.745207,70.3,0,18000
149,Dale,Ross,billy23@example.net,Gill LLC,Head of Operations,Marketing Agency,50-100,Central African Republic,Website Form,Contacted,2025-07-22 06:31:37.745207,67.8,0,15000
789,Maria,Evans,victoriahodge@example.net,Mata-Rush,VP Engineering,Technology,50-100,Tokelau,Website Form,New,2025-07-22 06:43:29.745207,58.9,0,20000
3748,Kevin,Mendoza,melvin65@example.net,Arnold-Allen,Head of Operations,Manufacturing,50-100,Liberia,Website Form,Contacted,2025-07-22 07:09:19.745207,62.7,0,10000
1017,Anna,Lopez,rodriguezpatricia@example.org,Anthony-Hardy,COO,Technology,101-250,Iran,Content Download,Closed Lost,2025-07-22 07:22:36.745207,50.2,0,12000
3133,Timothy,Shea,rachelosborn@example.com,Richardson Ltd,Project Manager,Consulting,101-250,Svalbard & Jan Mayen Islands,Referral,Contacted,2025-07-22 08:23:01.745207,34.0,0,10000
1308,Christopher,Wood,chavezerin@example.net,Gates PLC,Project Manager,Consulting,251-500,Cayman Islands,Cold Outreach,New,2025-07-22 08:46:05.745207,59.9,0,12000
768,Chad,Mcdonald,danielle43@example.org,Smith-Jones,COO,Manufacturing,50-100,Turkey,Trade Show,Contacted,2025-07-22 09:32:54.745207,86.6,0,12000
3795,Amanda,Wu,watkinscollin@example.org,"Mcdonald, Gray and Harris",VP Engineering,Marketing Agency,251-500,Denmark,Cold Outreach,New,2025-07-22 09:50:08.745207,60.1,0,15000
1952,Lisa,Schneider,christopherbanks@example.net,"Wilson, Trevino and Ward",Project Manager,Manufacturing,50-100,Saint Helena,Webinar,Contacted,2025-07-22 10:04:46.745207,78.9,0,18000
1131,John,Cunningham,timothy83@example.org,Williams-Long,Director of IT,Healthcare,101-250,Qatar,Content Download,Contacted,2025-07-22 11:04:33.745207,64.8,0,20000
3930,Tracy,Jones,vmiller@example.org,Allen-Duncan,VP Engineering,Manufacturing,251-500,Cook Islands,Referral,Contacted,2025-07-22 12:23:50.745207,62.6,0,15000
1028,Jeffrey,Spencer,allison08@example.org,Diaz-Meyers,Head of Operations,Manufacturing,251-500,Dominican Republic,Trade Show,Contacted,2025-07-22 13:44:26.745207,61.8,0,12000
827,Jennifer,Phillips,nelsonmary@example.net,Wyatt-Lawson,VP Engineering,Professional Services,50-100,Guinea-Bissau,Webinar,Contacted,2025-07-22 13:56:23.745207,83.7,0,20000
1304,Kelly,Bryant,weberbrian@example.com,"Jefferson, Goodwin and Wood",Director of IT,Marketing Agency,101-250,Dominican Republic,Content Download,New,2025-07-22 16:43:49.745207,48.7,0,15000
